SampleID,Season,substrate_type,HRT_d,T_C,Q_total_Tpy,substrate_avg_pH,substrate_avg_ALK,substrate_avg_VS,substrate_avg_COD,substrate_avg_sCOD,substrate_avg_TC,substrate_avg_Protein,substrate_avg_Lipid,substrate_avg_TVFAs,substrate_avg_HAc,substrate_avg_HPro,BAC_F::009E01-B-SD-P15,BAC_F::Acholeplasmataceae,BAC_F::Aminicenantales,BAC_F::Anaerolineaceae,BAC_F::Anaerovoracaceae,BAC_F::Atopobiaceae,BAC_F::Bacteroidales_UCG-001,BAC_F::Bacteroidetes_vadinHA17,BAC_F::Brachyspirales_Incertae_Sedis,BAC_F::Caldatribacteriaceae,BAC_F::Caldicoprobacteraceae,BAC_F::Chitinophagaceae,BAC_F::Christensenellaceae,BAC_F::Cloacimonadaceae,BAC_F::Comamonadaceae,BAC_F::Competibacteraceae,BAC_F::Coprothermobacteraceae,BAC_F::D8A-2,BAC_F::DTU014,BAC_F::Desulfotomaculales,BAC_F::Dethiobacteraceae,BAC_F::Dysgonomonadaceae,BAC_F::Fermentibacteraceae,BAC_F::Gracilibacteraceae,BAC_F::Hungateiclostridiaceae,BAC_F::Incertae_Sedis,BAC_F::Intrasporangiaceae,BAC_F::Kosmotogaceae,BAC_F::LD1-PA32,BAC_F::Lachnospiraceae,BAC_F::Lactobacillaceae,BAC_F::Lentimicrobiaceae,BAC_F::MBA03,BAC_F::Marinilabiliaceae,BAC_F::Methylophilaceae,BAC_F::Paludibacteraceae,BAC_F::Pedosphaeraceae,BAC_F::Peptostreptococcales-Tissierellales,BAC_F::Petrotogaceae,BAC_F::Prevotellaceae,BAC_F::Prolixibacteraceae,BAC_F::Rhodanobacteraceae,BAC_F::Rhodobacteraceae,BAC_F::Rhodocyclaceae,BAC_F::Rikenellaceae,BAC_F::Ruminococcaceae,BAC_F::SBR1031,BAC_F::SC-I-84,BAC_F::SJA-15,BAC_F::SJA-28,BAC_F::ST-12K33,BAC_F::Saprospiraceae,BAC_F::Sedimentibacteraceae,BAC_F::Smithellaceae,BAC_F::Spirochaetaceae,BAC_F::Synergistaceae,BAC_F::Syntrophomonadaceae,BAC_F::Syntrophorhabdaceae,BAC_F::Thermacetogeniaceae,BAC_F::UCG-010,BAC_F::W27,BAC_F::Williamwhitmaniaceae,BAC_F::Xanthomonadaceae,BAC_F::unidentified,ARC_F::Bathyarchaeia,ARC_F::Methanofastidiosaceae,ARC_F::Methanomassiliicoccaceae,ARC_F::Methanomethylophilaceae,ARC_F::Methanomicrobiaceae,ARC_F::Methanomicrobiales,ARC_F::Methanoregulaceae,ARC_F::Methanosaetaceae,ARC_F::Methanosarcinaceae,ARC_F::Methanospirillaceae,ARC_F::SCGC_AAA011-D5,ARC_F::unidentified
3-25,Winter,2SC,34.0,36.0,100200.0,6.38,2.7,9.02,17.04,0.7,5.42,14.59,1.83,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.215279441673668,0.0,0.0,0.0,0.0,1.143995865967022,2.1346311675220093,1.357835712246748,0.0,0.0,0.0,1.255046747063975,0.0,1.2276188859318644,0.0,0.0,0.0,1.1332052402872197,0.0,1.3468493903058225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6288057808337244,1.2084354907017498,0.0,0.0,0.0,0.0,0.0,1.7853681562000205,0.0,0.0,1.015722306174139,1.133848558877439,1.6488157704498416,0.0,0.0,0.0,0.0,0.0,1.4348650465761765,0.0,1.3736506828051127,0.0,2.2328251288464505,1.4012246168772509,0.0,1.3465617847454323,0.0,2.68448831172966,1.7906056129076888,0.0,1.2883709959427463,0.0,0.0
4-25,Spring,2SC,34.0,36.0,100200.0,6.11,2.535,29.13,70.3,1.1,9.61,24.27,3.1,1.92,0.68,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1916791425454996,0.0,0.0,0.0,0.0,1.0971296748656172,2.305907226069305,1.4017699949220017,1.1521543379525812,0.0,0.0,1.3851266788663394,0.0,1.1073638376309332,0.0,0.0,0.0,1.341073382341435,0.0,1.3616991295832037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10664219251808,0.0,0.0,1.646325630202534,1.2586994379162126,0.0,0.0,0.0,0.0,0.0,1.4778125587245432,0.0,0.0,1.175743229047308,1.0287243959881534,1.4778125587245432,0.0,0.0,0.0,0.0,0.0,1.0971296748656172,0.0,1.1934108193956647,0.0,2.1558572876062203,1.3685267715169613,0.0,1.5438421998402705,0.0,2.5836485027802016,2.1561290286196972,0.0,1.2846189726767716,0.0,0.0
1-26,Summer,(HM)1SC/2SC,33.9,36.0,124168.0,5.301309149232297,3.928943326783068,36.34836374911411,70.18653501707364,8.261156658720443,11.365112992075254,15.980492961149409,6.989372302042395,65.33911402293667,32.165468880871074,17.25173176663875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.269377298883552,0.0,0.0,0.0,0.0,0.0,0.0,1.34547395678925,1.2931327685749499,2.452655530744072,0.0,0.0,1.2915652589580096,0.0,0.0,1.165584594886876,0.0,0.0,0.0,0.0,0.0,0.0,2.336900341202865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0361044052250088,1.327374666717367,0.0,0.0,0.0,0.0,0.0,0.0,1.2265393897174617,0.0,0.0,1.0073195018779701,0.0,2.0211652926701418,0.0,1.1409423625114616,1.325707019161846,2.257579061692314,2.5925164718900366,0.0,1.5109792528169552
2-26,Fall,(HM)MSC,33.9,36.0,124168.0,8.36,1.031,26.28,15.25,5.9,9.63,14.44,2.57,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31604463793963,0.0,0.0,0.0,2.6249920224102037,1.0404246395852188,0.0,1.5499865621254125,1.3582767405044889,1.627706003509776,0.0,0.0,1.309384653758362,0.0,0.0,1.0424007636627197,0.0,0.0,0.0,0.0,0.0,0.0,1.2698495932739031,1.1355594375947455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2402158266739294,1.0125722697358779,0.0,0.0,0.0,0.0,0.0,1.2543065477806983,1.2298489344941894,0.0,1.0588565088921218,1.3027916685464793,0.0,1.8853897022179729,0.0,1.5767208187423674,1.5825344784478288,2.2792333991765097,2.5476048533599607,0.0,0.0
3-26,Winter,(HM)MSC,33.9,36.0,124168.0,8.84,4.5433,25.83,49.44,9.9,12.56,31.77,3.92,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.324245909073928,0.0,0.0,0.0,2.0851914777384555,1.2943651161613237,0.0,1.5837105635501074,1.4432123971352586,1.8654971898119694,0.0,0.0,1.266851526887368,0.0,0.0,1.1882733428111532,0.0,1.1888879141791524,0.0,0.0,1.133560148976046,0.0,1.72899623253183,1.106384869862879,0.0,0.0,0.0,0.0,1.0745588426366586,1.1814492513576502,1.0207479324012398,0.0,0.0,0.0,1.2953158073024735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3694288420660807,1.3202282618404309,0.0,0.0,0.0,0.0,0.0,0.0,1.2352343145660536,0.0,1.1766619998887264,1.6039152112064818,0.0,2.4825777376629383,0.0,1.825377184037279,1.6445190745039349,1.846126057518788,2.1350197372471085,0.0,1.1766619998887264
4-26,Spring,(HM)1SC/2SC,33.9,36.0,124168.0,5.350701349416727,3.928943326783068,29.47636428065202,66.63163890857548,1.7355373365118223,14.377356082082338,21.310060240963857,3.8142701823336127,0.984677775272212,0.3215592584240706,0.3160771696411313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4555672694982627,1.0469400324950788,0.0,0.0,2.338539774281678,1.0322939074525574,0.0,1.4420382250190038,1.2203187521265346,1.9763371076226217,0.0,0.0,1.599283198507788,0.0,0.0,1.0899325525354044,0.0,0.0,0.0,0.0,1.2082548124076504,0.0,1.340582382796497,1.2128931119348223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1671326787517102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3422868775073262,1.2163372349432506,0.0,0.0,0.0,0.0,0.0,0.0,1.1485798301186216,0.0,0.0,1.3183746676039292,0.0,2.42210353804447,0.0,1.5593171271363548,1.7065635371414856,1.9389431126175094,2.3857699464536375,0.0,0.0
1-27,Summer,Fww,25.0,38.0,25578.0,3.53,,81.43,184.61,119.8,38.22,25.816,6.93,0.07,0.07,0.0,0.0,1.0730622887821597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447679171143778,0.0,1.588781399102078,1.5478661467100847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.022330601940501,0.0,0.0,2.3928252245354584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1880607895007302,0.0,1.4522511914251595,0.0,0.0,0.0,0.0,0.0,0.0,1.353205695981425,0.0,0.0,0.0,0.0,0.0,1.5442670944224597,0.0,1.085862286797194,0.0,0.0,1.1384992510319247,1.2779421151407588,0.0,1.2534312432811727,0.0,0.0,0.0,0.0,1.0472146971412704,0.0,1.0938236148080103,0.0,1.317864593981192,3.0120644225657456,0.0,1.1727574983329352,1.1727574983329352,0.0,1.1958391988614123,0.0,1.650060195640636
2-27,Fall,Fww,25.0,38.0,25578.0,3.73,,79.72,176.28,94.4,5.76,27.632,10.18,3.94,3.5,0.39,0.0,0.0,0.0,0.0,1.031425817040137,0.0,0.0,0.0,0.0,0.0,1.3092732454759726,0.0,1.2930250539691575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1753457433781196,0.0,0.0,2.4786202650489226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7509053445653575,0.0,0.0,0.0,0.0,0.0,0.0,1.4564546272868013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0561526497796863,0.0,0.0,1.0510520739913907,1.250354800334695,0.0,1.2910494560624068,0.0,0.0,0.0,0.0,0.0,0.0,1.3252725462495865,1.2741382785211524,1.3909880484338164,2.977681359153269,0.0,0.0,1.1901853381715157,0.0,0.0,0.0,1.7744055764891196
3-27,Winter,Fww,25.0,38.0,25578.0,3.41,,76.13,141.24,91.9,25.24,18.49,8.555,3.02,3.02,0.0,0.0,1.2549714117339807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0012036130107511,0.0,1.5060517615590012,0.0,0.0,0.0,0.0,0.0,1.0631520962143128,0.0,0.0,1.8118780516009858,0.0,0.0,2.5016863957679907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4041388742513998,0.0,1.2375447474263859,0.0,0.0,0.0,0.0,0.0,0.0,1.7083812003846044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0103737472598324,1.0371263266007102,1.4415089930558183,0.0,1.324197503530162,0.0,1.671505072857326,0.0,0.0,1.0607548947253318,0.0,0.0,1.7008690184410333,1.4930916445522449,3.025397592391149,0.0,0.0,0.0,0.0,0.0,0.0,1.3030457669967135
4-27,Spring,Fww,25.0,38.0,25578.0,3.41,,78.55,197.72,128.6,35.15,24.69,10.45,3.87,3.87,0.0,0.0,1.2630890343137822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2196232952287023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7681691537284907,0.0,0.0,2.630498806816218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3066430856180933,0.0,1.2598005684189784,0.0,0.0,0.0,0.0,0.0,0.0,1.8605049472095068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017527638836882,1.1200212723627343,0.0,1.2637436544010021,0.0,1.5973974041811538,0.0,0.0,0.0,0.0,0.0,1.6024509313431692,1.3495446721318265,3.053192702634343,0.0,0.0,1.1331039200714537,0.0,0.0,0.0,0.0
1-28,Summer,FW+Aww,35.0,35.0,23843.0,6.08,3.491,46.23,171.65,120.1,8.32,2.773,4.9,1.43,0.47,0.14,0.0,1.0642561392272398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063514238365662,0.0,1.46980034912,1.0944449946013968,0.0,0.0,0.0,0.0,0.0,0.0,1.1435180850814763,1.6800585654581428,0.0,0.0,2.2051068135298713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0487264468824382,0.0,1.4082185592423568,0.0,0.0,0.0,0.0,0.0,0.0,1.2034611563386628,0.0,0.0,0.0,0.0,0.0,2.071864301340344,0.0,1.1686653768358686,0.0,1.1552842233610352,1.1194695157662602,1.5972755574731108,0.0,0.0,0.0,1.486806276265134,0.0,0.0,1.1786123619881104,0.0,1.3518954978846944,0.0,1.5112653231631883,2.2970314449853895,0.0,0.0,2.4658302443039415,1.0697545912883983,2.125473882146266,0.0,1.4208773775821986
2-28,Fall,FW+Aww,35.0,35.0,23843.0,6.25,1.23,24.47,60.55,27.4,6.21,9.772,2.9,11.0,3.61,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9524319120332985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6162030639728968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8831658009810104,0.0,1.4397306322325027,1.5894685427666753,0.0,1.0454121210226108,2.730821456312038,0.0,2.069814300468293,0.0,0.0
3-28,Winter,FW+Aww,35.0,35.0,23843.0,5.15,3.262,61.45,110.5,43.5,51.25,25.28,11.3,4.47,2.57,0.72,0.0,1.35730522802929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5454115442709264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6989455693381055,0.0,0.0,2.500257412814982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4855561059718403,0.0,1.0794251178541814,0.0,0.0,0.0,0.0,0.0,0.0,1.217743955043511,0.0,0.0,0.0,0.0,0.0,1.6392983857879753,0.0,1.2324816541351589,0.0,1.1336815457753908,1.0449766291510652,1.1822792122983483,0.0,0.0,0.0,1.6430934212463961,0.0,0.0,1.2119861391279938,0.0,1.8937287654386834,0.0,1.47313197416117,1.6675021836587,0.0,0.0,2.740077727332878,1.022915969935341,2.01124710303136,0.0,0.0
4-28,Spring,FW+Aww,35.0,35.0,23843.0,6.97,6.2625,39.58,97.65,38.4,17.03,15.38,7.0,4.79,2.08,0.61,0.0,1.1493945155858387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3828236748757317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7841492793521767,1.3048345803526502,0.0,2.608023836181131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0496338807864087,0.0,1.1283426043098885,0.0,0.0,0.0,0.0,0.0,0.0,1.5162153050122023,0.0,0.0,0.0,0.0,0.0,1.0990099238491076,0.0,1.0717435632369268,0.0,1.0329412200671424,0.0,1.2283810482834372,0.0,0.0,0.0,1.880726681637597,0.0,0.0,0.0,0.0,1.3813177749689154,0.0,1.274453014262855,1.7060760859899176,0.0,0.0,2.7725911546764106,1.0396561866612077,2.2156057153822974,0.0,0.0
1-29,Summer,(HM)1SC/2SC/Fww,61.0,35.3,45113.0,4.307835079290033,,39.02312077449293,23.958781693803257,10.88680161619394,23.51739408729048,17.22792261471377,2.9402756330759687,2.1766299955994723,1.0466587990558869,0.3255481057726927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5298397689659116,0.0,0.0,0.0,0.0,1.286436777636006,1.7731357441589137,1.0586459749332582,0.0,0.0,0.0,1.077700865945606,0.0,0.0,1.5971404613770368,0.0,0.0,1.097907533052138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1007047723647094,1.0385027716229018,0.0,0.0,0.0,0.0,1.5177618328246902,0.0,0.0,1.0732196842164616,1.0850475820748802,0.0,1.572877773266075,0.0,0.0,0.0,1.6888186485005277,0.0,0.0,1.3718126417401988,0.0,1.6747569551578438,1.1538548246266522,0.0,0.0,0.0,0.0,0.0,0.0,1.6214360014336673,0.0,2.113315342459614,1.151457616183848,0.0,1.1813496109492534,0.0,2.4535030904797206,2.073582860370603,0.0,2.0077825621090097,0.0,1.1903339052049258
2-29,Fall,(HM)1SC/2SC/Fww,61.0,35.3,45113.0,4.138044055548884,,38.95870702458272,85.72401325560259,15.894666725777494,8.02606255403099,16.69231396714916,33.78577860040343,7.440056968057987,3.780870037461486,1.1563035045330614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.218155259234278,0.0,1.7622949224885598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2327018604550892,0.0,0.0,0.0,0.0,1.169353528512538,0.0,1.132441452381095,0.0,0.0,0.0,1.397444645387004,0.0,0.0,0.0,1.0198425036192325,1.0243423907125635,0.0,0.0,1.4546969985075755,1.2974151855676814,1.3627194742347677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1281635278401634,0.0,1.9821976849510399,1.2236384421623887,0.0,1.0113984710463162,0.0,2.544261758803075,2.1126012837591457,0.0,2.0030418338837626,1.0897597347204704,0.0
3-29,Winter,(HM)1SC/2SC/Fww,61.0,35.3,45113.0,4.166063608828473,0.5766033737503602,40.0389847715736,79.93283000465497,26.38090794227828,18.56330636401924,14.989127080885776,1.1528517278833152,0.6554381220490767,0.6226174273491011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3795630733088637,0.0,0.0,0.0,0.0,1.5625501352114552,1.501041659554987,1.0870951499373918,0.0,0.0,0.0,1.162633726184375,1.0552984497294082,0.0,1.6188124608262247,0.0,0.0,1.3399536751253525,0.0,0.0,1.065625935731027,0.0,0.0,0.0,0.0,0.0,0.0,1.0673916848445708,1.1394606772949922,0.0,0.0,0.0,0.0,1.5088966721514736,0.0,0.0,0.0,1.192788961489307,0.0,1.6360805802646634,0.0,0.0,0.0,1.7000896012603335,1.024843300593281,1.142704469746161,1.4114793020956506,1.204296796652772,1.6505605808366706,1.036098936995508,0.0,0.0,0.0,0.0,1.0423019707749956,0.0,1.4474086002988287,0.0,1.961361893939438,1.1337281886525814,0.0,1.0304832132975164,0.0,2.612246572888922,2.0305953872774802,1.0141211411903919,1.993301209955843,1.0461010443776246,0.0
4-29,Spring,(HM)1SC/2SC/Fww,61.0,35.3,45113.0,4.067500442482541,,50.43825726508989,93.010197725711,33.61936913971583,14.61850597388779,19.63130272870348,15.608318001462994,0.9537969099816016,0.7550892204021014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4958755757606215,0.0,0.0,0.0,0.0,1.6629663944979303,1.5326351103240083,1.051654024138822,0.0,0.0,0.0,0.0,0.0,0.0,1.4869737230464093,0.0,0.0,1.6388314261939108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.543111694894383,0.0,0.0,0.0,1.7067766162011475,0.0,1.7985468829696185,0.0,0.0,0.0,1.4834845154529597,0.0,0.0,1.4311773672072239,0.0,1.6023528445499078,1.1641485175440986,0.0,0.0,0.0,0.0,0.0,0.0,1.4967286559908548,0.0,2.04454478986098,0.0,0.0,0.0,0.0,2.612077935328292,2.157405564436591,0.0,1.851244019151063,0.0,0.0
1-30,Summer,(HM)1SC/2SC,24.8,35.0,194589.0,6.2500338228701455,1.2253759359470475,24.098421801849025,46.98915087697661,0.6463921393295612,1.523706119050923,14.149616761481893,1.39741598959859,8.63820884017082,4.532198479872963,1.7844464486687324,1.3131912885613954,0.0,1.0488908109295771,0.0,0.0,0.0,0.0,1.2116485888825472,0.0,0.0,0.0,1.17928409900703,0.0,2.135195019001761,1.4443221521725107,1.1370891228882203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1103677930202025,0.0,1.3557356413218535,0.0,0.0,1.2637145064284006,0.0,1.212092497580894,0.0,0.0,1.297201940315725,1.540485135681687,1.106305757580126,1.6579654694089137,1.123409834151883,0.0,0.0,0.0,0.0,0.0,1.3946143345577902,0.0,1.591492501263313,0.0,2.2482444675650277,1.401583227219791,0.0,0.0,1.538972063339808,2.465508531965187,1.9721002411905655,0.0,1.6778312987772175,0.0,1.3576581335170204
2-30,Fall,(HM)MSC,24.8,35.0,194589.0,6.25,0.167,26.88,49.63,0.8,3.04,29.201,5.23,0.01,0.01,0.0,1.487487369637829,0.0,0.0,0.0,0.0,0.0,0.0,1.8684750693963648,0.0,0.0,0.0,1.0989575593132286,0.0,1.836557674852476,1.2426416987466868,1.0189695169869915,0.0,0.0,1.17148861967151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.215755570831284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088045432391899,1.015959234417446,0.0,1.3357491023266315,0.0,0.0,1.0314745497755007,0.0,0.0,0.0,0.0,1.1690155456741538,1.5277322714789345,1.0592271145185062,1.0598935049799159,1.477758349548628,0.0,1.005986362639494,0.0,0.0,0.0,1.6364947369680989,0.0,1.5126144019807104,0.0,2.470246772590959,1.3820912121850009,0.0,0.0,1.1294861968648076,2.2778069918061,2.041340573506784,0.0,1.8590276733119235,0.0,0.0
3-30,Winter,(HM)MSC,24.8,35.0,194589.0,7.53,6.882,20.53,38.04,1.7,9.75,9.31,2.27,0.0,0.0,0.0,1.6049420100539074,0.0,0.0,1.128251795441314,0.0,0.0,0.0,1.267369843572266,0.0,0.0,0.0,0.0,0.0,1.7910677564491355,1.4775420393041698,1.0791212778986095,0.0,0.0,1.4008957012316465,0.0,0.0,0.0,0.0,0.0,1.3061340291411359,0.0,1.437421201737709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3874837904184147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1638065102880863,1.386493083760094,1.346081370166435,1.3134861940339166,1.5087070943502923,0.0,0.0,0.0,0.0,0.0,1.4347435970640796,0.0,1.4286635611936447,0.0,1.897759584088491,1.3063082546967548,0.0,0.0,0.0,2.949366628883671,1.364343223924014,0.0,1.4127014962823325,0.0,0.0
4-30,Spring,(HM)MSC,24.8,35.0,194589.0,6.19,0.316,66.12,89.44,4.0,30.15,46.14,1.7,0.0,0.0,0.0,1.7816468158139915,1.0441319582100466,0.0,1.0866098260026609,0.0,0.0,0.0,1.2520614720914645,0.0,0.0,0.0,0.0,0.0,1.6292694069936773,1.518843125410121,1.2076378537063033,0.0,0.0,1.4769724054921531,0.0,0.0,1.0969105967013224,0.0,0.0,1.1752816304173197,0.0,1.3561538128489645,0.0,0.0,0.0,0.0,1.281192263445237,0.0,0.0,0.0,0.0,0.0,1.022884271177788,0.0,0.0,0.0,0.0,0.0,1.37156462329524,1.5162861413851747,0.0,0.0,0.0,0.0,0.0,0.0,1.1725194923341233,1.3327115289714406,1.4876049609144055,1.3711314747734302,0.0,0.0,0.0,0.0,0.0,0.0,1.0613645170986767,0.0,1.5236029553755164,0.0,1.9638441432378573,1.3191948998572498,0.0,0.0,0.0,2.874212589667303,1.6868652606516037,0.0,1.5387296930400558,0.0,0.0
1-31,Summer,FW+Aww,30.0,41.2,40415.0,5.25,3.496,35.1,72.01,36.0,8.71,12.875,2.55,0.02,0.02,0.0,0.0,0.0,0.0,0.0,1.0401462509903956,0.0,0.0,0.0,0.0,0.0,1.1998412857161098,0.0,1.2207159172034772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2468349195062978,1.399099076423494,0.0,0.0,2.1073874256769214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3535547670927803,0.0,0.0,0.0,0.0,0.0,0.0,2.2965585337340304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.629112538178611,0.0,0.0,1.0308444563899004,1.56803519640773,0.0,0.0,1.2369493223211847,1.5855971189954083,0.0,0.0,1.3818110739884497,0.0,0.0,1.0191819835377522,0.0,1.8422066654400715,0.0,0.0,1.0203733145993743,2.996560618472594,0.0,0.0,1.413990165547175
2-31,Fall,FW+Aww,30.0,41.2,40415.0,4.97,0.148,49.1,101.12,41.9,6.59,14.856,10.48,6.99,3.01,0.51,0.0,1.1021017613097501,0.0,0.0,1.0370824884757917,0.0,0.0,0.0,0.0,0.0,1.3394494726536512,0.0,1.3317086998264767,0.0,0.0,0.0,0.0,0.0,1.024063738410521,0.0,0.0,1.8084487182869184,0.0,0.0,1.7286271068087957,0.0,0.0,0.0,0.0,0.0,0.0,1.2060515388551742,0.0,1.0105286352564284,0.0,1.2785658713901595,0.0,1.4766500520595738,0.0,0.0,0.0,0.0,0.0,0.0,1.9270731690994096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0282283717045617,0.0,1.3652068734991443,1.1298416872163526,1.5204796312568318,0.0,1.1452172172684232,1.2126862573297807,1.020927212330624,0.0,0.0,1.5315658445938272,0.0,0.0,1.5031116383136174,1.678244189844118,2.5016951077655385,0.0,0.0,1.1316937940056322,2.5357636914668777,1.0214970535953025,0.0,1.3515821195532558
3-31,Winter,FW+Aww,30.0,41.2,40415.0,4.56,2.114,46.92,103.92,40.7,12.56,14.89,11.98,3.36,2.32,0.37,0.0,1.1575354229361359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1192700430767066,0.0,1.3276097238920075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6363331738163007,0.0,0.0,1.760822361941176,0.0,0.0,0.0,0.0,0.0,0.0,1.0206970643003046,0.0,0.0,0.0,0.0,0.0,1.3573122677768534,0.0,0.0,0.0,0.0,0.0,0.0,1.7861947286066164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2273420944534186,0.0,1.2215377100994718,0.0,1.4358647406340095,0.0,0.0,0.0,1.885232599658201,0.0,0.0,1.6721326924061397,0.0,0.0,1.6536464389536347,1.08671832191783,2.732709578062436,0.0,0.0,1.0022181282291238,2.35373548591903,1.3296397247482419,0.0,0.0
